car_brand,car_model,lead_id,marketplace_id,marketplace_car_id,used_dealer_company_id,dealer_id,car_variant,car_engine,car_year,car_transmission,reserveprice,car_age,car_type,avg_reserveprice,brand_price_label
toyota,kijang innova,943332,141286,296576,5367,5475,g,2,2005,Manual,50000000,20,MPV,152027476.6,High
toyota,kijang innova,930133,141256,290614,4279,4387,g-n140,2,2016,Manual,208000000,9,MPV,152027476.6,High
toyota,kijang innova,933264,141263,292968,2625,2698,reborn g,2,2018,Manual,210000000,7,MPV,152027476.6,High
toyota,kijang innova,939494,141275,294558,1735,1784,g,2,2006,Manual,60000000,19,MPV,152027476.6,High
toyota,kijang innova,943655,141289,297525,1580,1629,v diesel,2.4,2016,Auto,310000000,9,MPV,152027476.6,High
toyota,kijang innova,932706,141259,291490,4637,4745,v,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,947563,141294,298405,4797,4905,g-n140,2.4,2018,Auto,310000000,7,MPV,152027476.6,High
toyota,kijang innova,939720,141289,296776,4578,4686,reborn g,2,2017,Manual,235000000,8,MPV,152027476.6,High
toyota,kijang innova,932828,141260,291688,4900,5008,g,2,2011,Manual,98500000,14,MPV,152027476.6,High
toyota,kijang innova,938565,141273,294200,4492,4600,g,2,2018,Auto,230000000,7,MPV,152027476.6,High
toyota,kijang innova,926853,141247,288746,856,874,g-n140,2,2016,Manual,220000000,9,MPV,152027476.6,High
toyota,kijang innova,930003,141256,290635,5511,5619,g,2,2013,Manual,110000000,12,MPV,152027476.6,High
toyota,kijang innova,938080,141273,294320,3362,3456,g-n140,2,2016,Auto,229500000,9,MPV,152027476.6,High
toyota,kijang innova,943757,141285,296693,4385,4493,g-n140,2,2016,Auto,190000000,9,MPV,152027476.6,High
toyota,kijang innova,945823,141291,298087,4276,4384,reborn v,2.4,2017,Auto,260000000,8,MPV,152027476.6,High
toyota,kijang innova,928520,141255,290367,3887,3995,v lux,2,2005,Manual,190000000,20,MPV,152027476.6,High
toyota,kijang innova,929754,141254,290013,1253,1302,g-n140,2.4,2015,Auto,210000000,10,MPV,152027476.6,High
toyota,kijang innova,923310,141268,293218,5264,5372,g,2.5,2016,Manual,290000000,9,MPV,152027476.6,High
toyota,kijang innova,937907,141273,294245,1658,1707,g,2.5,2012,Auto,120000000,13,MPV,152027476.6,High
toyota,kijang innova,931532,141270,293762,5239,5347,v-extra,2.5,2012,Auto,169000000,13,MPV,152027476.6,High
toyota,kijang innova,943336,141301,299885,5081,5266,g lux,2,2014,Auto,150000000,11,MPV,152027476.6,High
toyota,kijang innova,932352,141259,291474,1580,1629,g lux,2,2013,Manual,135000000,12,MPV,152027476.6,High
toyota,kijang innova,942161,141300,299698,4251,4359,g,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,948351,141294,298449,3346,3440,reborn g,2,2018,Manual,260000000,7,MPV,152027476.6,High
toyota,kijang innova,941851,141281,297748,4992,5100,g lux,2,2005,Manual,70000000,20,MPV,152027476.6,High
toyota,kijang innova,945603,141292,298365,4795,4903,e,2,2015,Auto,139000000,10,MPV,152027476.6,High
toyota,kijang innova,942161,141300,296793,4872,4980,g,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,943515,141286,296577,2144,2193,g,2,2015,Auto,129500000,10,MPV,152027476.6,High
toyota,kijang innova,932273,141262,292053,5205,5313,v,2,2019,Auto,300000000,6,MPV,152027476.6,High
toyota,kijang innova,926341,141259,291520,2294,2347,v,2,2014,Manual,129500000,11,MPV,152027476.6,High
toyota,kijang innova,934925,141265,292698,1034,1060,g,2,2014,Manual,100000000,11,MPV,152027476.6,High
toyota,kijang innova,935365,141268,293376,4146,4254,g,2,2011,Auto,90000000,14,MPV,152027476.6,High
toyota,kijang innova,931012,141281,295727,5239,5347,g,2,2013,Manual,145000000,12,MPV,152027476.6,High
toyota,kijang innova,933719,141269,293256,4311,4422,v,2,2007,Manual,50000000,18,MPV,152027476.6,High
toyota,kijang innova,947526,141294,298539,2393,2447,g,2,2007,Auto,50000000,18,MPV,152027476.6,High
toyota,kijang innova,929239,141296,298649,3855,3963,g,2,2011,Manual,115000000,14,MPV,152027476.6,High
toyota,kijang innova,937632,141282,295880,5457,5565,g,2.5,2013,Auto,170000000,12,MPV,152027476.6,High
toyota,kijang innova,949437,141298,299282,3362,3456,reborn g,2,2018,Manual,215000000,7,MPV,152027476.6,High
toyota,kijang innova,932706,141259,291492,4839,4947,g,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,943332,141286,296811,3869,3977,e,2,2005,Manual,50000000,20,MPV,152027476.6,High
toyota,kijang innova,933684,141261,291961,4270,4378,v diesel,2.4,2016,Auto,350000000,9,MPV,152027476.6,High
toyota,kijang innova,932752,141261,291864,4997,5105,g,2.5,2015,Auto,256000000,10,MPV,152027476.6,High
toyota,kijang innova,926029,141247,288707,5128,5236,v,2,2019,Manual,260000000,6,MPV,152027476.6,High
toyota,kijang innova,945823,141291,298087,4786,4894,reborn venturer diesel,2.4,2017,Auto,260000000,8,MPV,152027476.6,High
toyota,kijang innova,919317,141248,288774,5037,5145,g-n140,2,2015,Manual,210000000,10,MPV,152027476.6,High
toyota,kijang innova,944818,141285,296718,5628,5736,e,2,2014,Manual,150000000,11,MPV,152027476.6,High
toyota,kijang innova,931539,141259,291460,4795,4903,g,2,2021,Auto,240000000,4,MPV,152027476.6,High
toyota,kijang innova,942161,141300,299636,4461,4569,g,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,926428,141258,291210,4229,4337,g-n140,2,2016,Auto,220000000,9,MPV,152027476.6,High
toyota,kijang innova,936107,141272,294105,2827,2906,v,2.5,2008,Auto,129000000,17,MPV,152027476.6,High
toyota,kijang innova,941105,141278,295246,5383,5491,v lux,2,2018,Manual,189000000,7,MPV,152027476.6,High
toyota,kijang innova,926487,141247,288730,3470,3568,g,2,2011,Manual,115000000,14,MPV,152027476.6,High
toyota,kijang innova,943655,141289,297525,1865,1914,g,2.4,2016,Auto,310000000,9,MPV,152027476.6,High
toyota,kijang innova,944818,141285,296718,4277,4385,v,2,2015,Manual,150000000,10,MPV,152027476.6,High
toyota,kijang innova,942091,141288,297259,4608,4716,v,2.5,2012,Auto,158000000,13,MPV,152027476.6,High
toyota,kijang innova,930582,141261,291872,1580,1629,reborn g,2,2017,Manual,220000000,8,MPV,152027476.6,High
toyota,kijang innova,936107,141272,294105,4919,5027,v,2,2008,Auto,70000000,17,MPV,152027476.6,High
toyota,kijang innova,945487,141290,297254,3869,3977,reborn g,2,2017,Auto,189500000,8,MPV,152027476.6,High
toyota,kijang innova,939594,141283,296340,4399,4507,v,2,2020,Auto,280000000,5,MPV,152027476.6,High
toyota,kijang innova,927600,141259,291477,5442,5550,v,2,2010,Manual,139000000,15,MPV,152027476.6,High
toyota,kijang innova,927641,141268,293078,1580,1629,g,2,2014,Auto,150000000,11,MPV,152027476.6,High
toyota,kijang innova,932538,141270,293629,3788,3896,g,2.5,2011,Auto,120000000,14,MPV,152027476.6,High
toyota,kijang innova,950092,141301,299819,5074,5182,e,2.5,2007,Auto,100000000,18,MPV,152027476.6,High
toyota,kijang innova,92180,141268,293176,5511,5619,reborn g,2,2018,Auto,245000000,7,MPV,152027476.6,High
toyota,kijang innova,942161,141300,299693,5476,5584,v,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,931315,141258,291109,4279,4387,reborn v,2.4,2017,Auto,270000000,8,MPV,152027476.6,High
toyota,kijang innova,937152,141273,294141,5029,5137,e,2.5,2010,Manual,139000000,15,MPV,152027476.6,High
toyota,kijang innova,933172,141261,293947,5446,5554,g-n140,2,2016,Auto,140000000,9,MPV,152027476.6,High
toyota,kijang innova,930124,141255,290435,5098,5206,g,2,2014,Auto,199000000,11,MPV,152027476.6,High
toyota,kijang innova,948937,141296,298620,4276,4384,g,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,943515,141286,296811,5033,5141,q-n140,2,2015,Auto,129500000,10,MPV,152027476.6,High
toyota,kijang innova,918726,141256,290653,4279,4387,g-n140,2,2016,Manual,208000000,9,MPV,152027476.6,High
toyota,kijang innova,926307,141260,291587,1149,1198,e,2,2013,Manual,98500000,12,MPV,152027476.6,High
toyota,kijang innova,937189,141271,293774,4471,4579,g,2.5,2012,Auto,169000000,13,MPV,152027476.6,High
toyota,kijang innova,867667,141261,291292,2685,2759,g,2,2018,Auto,230000000,7,MPV,152027476.6,High
toyota,kijang innova,945602,141291,298104,4618,4726,v-extra,2,2016,Auto,189000000,9,MPV,152027476.6,High
toyota,kijang innova,925361,141257,290959,4320,4428,g,2,2010,Manual,130000000,15,MPV,152027476.6,High
toyota,kijang innova,943421,141283,296200,4279,4387,v diesel,2.4,2016,Auto,290000000,9,MPV,152027476.6,High
toyota,kijang innova,947563,141299,298886,5377,5485,q-n140,2.4,2018,Auto,310000000,7,MPV,152027476.6,High
toyota,kijang innova,942091,141288,297362,4608,4716,g,2.5,2012,Auto,158000000,13,MPV,152027476.6,High
toyota,kijang innova,944736,141281,297019,4608,4716,g,2.5,2013,Auto,162500000,12,MPV,152027476.6,High
toyota,kijang innova,948030,141294,298389,4319,4427,v lux,2,2013,Manual,100000000,12,MPV,152027476.6,High
toyota,kijang innova,942161,141300,299656,3362,3456,g,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,948615,141296,298740,4471,4579,g,2.4,2019,Manual,405000000,6,MPV,152027476.6,High
toyota,kijang innova,950422,141300,299660,5072,5610,v,2.4,2021,Auto,519500000,4,MPV,152027476.6,High
toyota,kijang innova,941041,141282,295881,1136,1185,g,2.5,2009,Auto,140000000,16,MPV,152027476.6,High
toyota,kijang innova,936442,141277,295117,4315,4423,g,2,2013,Auto,118500000,12,MPV,152027476.6,High
toyota,kijang innova,928719,141253,289952,1166,1215,v,2.4,2015,Auto,210000000,10,MPV,152027476.6,High
toyota,kijang innova,941104,141278,295249,5073,5181,v,2,2018,Manual,189500000,7,MPV,152027476.6,High
toyota,kijang innova,948937,141296,298620,3738,3846,v,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,928146,141259,291936,4276,4384,v,2,2016,Manual,200000000,9,MPV,152027476.6,High
toyota,kijang innova,938485,141277,295112,5628,5736,v lux,2,2013,Auto,50000000,12,MPV,152027476.6,High
toyota,kijang innova,950272,141300,299666,4294,4402,g,2.5,2013,Auto,170000000,12,MPV,152027476.6,High
toyota,kijang innova,942161,141300,299698,4153,4261,v lux,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,928777,141251,289594,5550,5658,reborn g,2,2017,Auto,220000000,8,MPV,152027476.6,High
toyota,kijang innova,926427,141258,291215,4692,4800,q-n140,2,2016,Auto,200000000,9,MPV,152027476.6,High
toyota,kijang innova,936203,141287,297002,1068,1095,reborn g,2.4,2017,Auto,305000000,8,MPV,152027476.6,High
toyota,kijang innova,903690,141259,291310,5074,5182,g-n140,2.4,2015,Auto,210000000,10,MPV,152027476.6,High
toyota,kijang innova,933355,141261,291846,2202,2255,v,2,2018,Manual,336000000,7,MPV,152027476.6,High
toyota,kijang innova,929363,141254,290181,2144,2193,g,2,2019,Auto,290000000,6,MPV,152027476.6,High
toyota,kijang innova,937240,141271,293796,1735,1784,g-n140,2.4,2016,Auto,310000000,9,MPV,152027476.6,High
toyota,kijang innova,939075,141275,294755,1101,1149,v,2,2005,Manual,65000000,20,MPV,152027476.6,High
toyota,kijang innova,931567,141261,291980,4699,4807,g,2,2007,Auto,80000000,18,MPV,152027476.6,High
toyota,kijang innova,926602,141247,288726,1735,1784,g,2,2010,Manual,104000000,15,MPV,152027476.6,High
toyota,kijang innova,943999,141285,296828,4277,4385,v,2,2015,Auto,135000000,10,MPV,152027476.6,High
toyota,kijang innova,941295,141281,295837,4330,4438,g,2,2018,Auto,230000000,7,MPV,152027476.6,High
toyota,kijang innova,943509,141290,297933,1735,1784,reborn g,2,2017,Manual,245000000,8,MPV,152027476.6,High
toyota,kijang innova,924122,141292,298246,3419,3517,e,2.5,2010,Manual,139000000,15,MPV,152027476.6,High
toyota,kijang innova,927217,141251,289644,1262,1311,g,2.4,2010,Auto,130000000,15,MPV,152027476.6,High
toyota,kijang innova,941105,141278,295344,5100,4788,g,2,2018,Manual,189500000,7,MPV,152027476.6,High
toyota,kijang innova,944413,141294,298294,4344,4452,g,2,2005,Manual,70000000,20,MPV,152027476.6,High
toyota,kijang innova,947622,141299,299484,5628,5736,v,2,2012,Auto,120000000,13,MPV,152027476.6,High
toyota,kijang innova,938231,141272,293898,4320,4428,q-n140,2,2016,Manual,208000000,9,MPV,152027476.6,High
toyota,kijang innova,926705,141265,292575,4148,4256,reborn g,2,2018,Manual,210000000,7,MPV,152027476.6,High
toyota,kijang innova,926039,141260,291607,4548,4656,e,2,2018,Manual,300000000,7,MPV,152027476.6,High
toyota,kijang innova,944378,141285,296724,4364,4472,g,2.4,2014,Auto,125000000,11,MPV,152027476.6,High
toyota,kijang innova,933742,141262,292179,3761,3869,g,2.4,2019,Auto,280000000,6,MPV,152027476.6,High
toyota,kijang innova,234755,141253,289822,2624,2697,g,2,2009,Auto,100000000,16,MPV,152027476.6,High
toyota,kijang innova,928735,141254,290136,5174,5282,g,2,2013,Manual,100000000,12,MPV,152027476.6,High
toyota,kijang innova,929847,141253,290516,5388,5496,g,2,2013,Manual,135000000,12,MPV,152027476.6,High
toyota,kijang innova,926307,141260,291587,4148,4256,g lux,2,2013,Manual,170000000,12,MPV,152027476.6,High
toyota,kijang innova,943944,141287,297186,4131,4239,g,2.5,2011,Manual,139000000,14,MPV,152027476.6,High
toyota,kijang innova,924502,141258,291016,5107,5215,v,2.4,2015,Auto,210000000,10,MPV,152027476.6,High
toyota,kijang innova,937632,141282,295890,2685,2759,v,2.5,2013,Auto,170000000,12,MPV,152027476.6,High
toyota,kijang innova,931404,141260,291700,4320,4428,v,2,2016,Auto,189000000,9,MPV,152027476.6,High
toyota,kijang innova,881027,141283,296194,4276,4384,v,2,2011,Manual,95000000,14,MPV,152027476.6,High
toyota,kijang innova,928719,141261,291997,5153,5261,q-n140,2.4,2015,Auto,210000000,10,MPV,152027476.6,High
toyota,kijang innova,929703,141272,293952,4279,4387,g lux,2,2013,Manual,130000000,12,MPV,152027476.6,High
toyota,kijang innova,923310,141268,293218,397,385,g,2.4,2011,Auto,239500000,14,MPV,152027476.6,High
toyota,kijang innova,950265,141301,299735,684,693,e,2,2011,Auto,90000000,14,MPV,152027476.6,High
toyota,kijang innova,939767,141276,294814,4177,4285,g,2.5,2009,Auto,125000000,16,MPV,152027476.6,High
toyota,kijang innova,928790,141251,289679,5628,5736,e,2,2012,Manual,130000000,13,MPV,152027476.6,High
toyota,kijang innova,945293,141297,299302,4279,4387,g,2,2001,Manual,55000000,24,MPV,152027476.6,High
toyota,kijang innova,935327,141287,297211,4605,4713,g lux,2,2013,Manual,118500000,12,MPV,152027476.6,High
toyota,kijang innova,946666,141292,298360,2625,2698,g,2,2012,Manual,100000000,13,MPV,152027476.6,High
toyota,kijang innova,941105,141278,295249,3887,3995,e,2,2018,Manual,189000000,7,MPV,152027476.6,High
toyota,kijang innova,933458,141261,291881,5145,5253,g,2,2018,Auto,270000000,7,MPV,152027476.6,High
toyota,kijang innova,937158,141289,297746,4226,4334,v,2,2013,Auto,135000000,12,MPV,152027476.6,High
toyota,kijang innova,940546,141277,295131,5406,5514,v,2,2008,Auto,89500000,17,MPV,152027476.6,High
toyota,kijang innova,946590,141291,298161,3055,3138,v,2,2013,Manual,140000000,12,MPV,152027476.6,High
toyota,kijang innova,943655,141289,297561,4577,4685,g-n140,2.4,2016,Auto,310000000,9,MPV,152027476.6,High
toyota,kijang innova,943515,141286,296811,2545,2616,g,2,2015,Auto,129500000,10,MPV,152027476.6,High
toyota,kijang innova,934561,141267,292916,4310,4418,g,2.4,2013,Auto,239500000,12,MPV,152027476.6,High
toyota,kijang innova,930561,141255,290494,4270,4378,v,2,2012,Auto,130000000,13,MPV,152027476.6,High
toyota,kijang innova,921217,141260,293450,3647,3755,g,2,2010,Manual,115000000,15,MPV,152027476.6,High
toyota,kijang innova,950075,141300,299705,5607,5715,g,2,2013,Auto,230000000,12,MPV,152027476.6,High
toyota,kijang innova,931307,141257,290958,4270,4378,reborn v,2.4,2017,Auto,350000000,8,MPV,152027476.6,High
toyota,kijang innova,938080,141275,294736,5609,5714,q,2,2016,Auto,229500000,9,MPV,152027476.6,High
toyota,kijang innova,947563,141294,298501,4954,5062,g,2.4,2018,Auto,310000000,7,MPV,152027476.6,High
toyota,kijang innova,941136,141286,296783,3844,3952,e,2.5,2011,Auto,145000000,14,MPV,152027476.6,High
toyota,kijang innova,928790,141251,289679,5278,5386,g,2,2012,Manual,130000000,13,MPV,152027476.6,High
toyota,kijang innova,949419,141301,299751,1473,1522,g,2.4,2018,Auto,270000000,7,MPV,152027476.6,High
toyota,kijang innova,945541,141297,298966,3397,3494,g,2.5,2012,Auto,158000000,13,MPV,152027476.6,High
toyota,kijang innova,936961,141271,293690,4385,4493,v diesel,2.4,2016,Auto,240000000,9,MPV,152027476.6,High
toyota,kijang innova,945554,141289,297696,1971,2020,v,2,2013,Manual,100000000,12,MPV,152027476.6,High
toyota,kijang innova,929363,141254,290181,4637,4745,reborn g,2,2019,Auto,290000000,6,MPV,152027476.6,High
toyota,kijang innova,949419,141301,299763,4364,4472,q,2,2018,Auto,270000000,7,MPV,152027476.6,High
toyota,kijang innova,935614,141260,291690,4364,4472,reborn g,2.4,2017,Auto,250000000,8,MPV,152027476.6,High
toyota,kijang innova,943332,141286,296577,2144,2193,g,2,2005,Manual,50000000,20,MPV,152027476.6,High
toyota,kijang innova,932934,141268,292665,3618,3726,v diesel,2.4,2018,Auto,250000000,7,MPV,152027476.6,High
toyota,kijang innova,932229,141264,292531,4312,4420,g,2,2016,Manual,210000000,9,MPV,152027476.6,High
toyota,kijang innova,933330,141267,292945,856,874,v,2,2004,Manual,55000000,21,MPV,152027476.6,High
toyota,kijang innova,947106,141291,298112,4605,4713,e,2,2009,Manual,104000000,16,MPV,152027476.6,High
toyota,kijang innova,937189,141271,293713,2560,2632,v-extra,2.5,2012,Auto,169000000,13,MPV,152027476.6,High
toyota,kijang innova,680187,141257,290910,2624,2697,g,2,1997,Auto,9500000,28,MPV,152027476.6,High
toyota,kijang innova,935896,141267,292986,5367,5475,reborn v,2.4,2016,Manual,69000000,9,MPV,152027476.6,High
toyota,kijang innova,925616,141275,294667,5074,5382,g,2,1995,Manual,15000000,30,MPV,152027476.6,High
toyota,kijang innova,939075,141275,294553,4471,4579,reborn g,2,2018,Manual,260000000,7,MPV,152027476.6,High
toyota,kijang innova,945541,141287,297215,2685,2759,v,2,2018,Auto,230000000,7,MPV,152027476.6,High
toyota,kijang innova,935893,141271,293692,5003,5111,g,2,2012,Auto,189000000,13,MPV,152027476.6,High
toyota,kijang innova,939827,141285,296755,4312,4420,g,2,2014,Manual,150000000,11,MPV,152027476.6,High
toyota,kijang innova,946617,141291,298180,5111,5219,v,2,2007,Manual,80000000,18,MPV,152027476.6,High
toyota,kijang innova,923664,141300,299529,4277,4385,v lux,2,2005,Manual,70000000,20,MPV,152027476.6,High
toyota,kijang innova,945823,141296,298466,5457,5565,reborn v,2.4,2017,Auto,260000000,8,MPV,152027476.6,High
toyota,kijang innova,912713,141263,292197,4471,4579,reborn g,2.4,2017,Auto,270000000,8,MPV,152027476.6,High
toyota,kijang innova,926424,141258,291240,4296,4404,g-n140,2,2018,Manual,300000000,7,MPV,152027476.6,High
toyota,kijang innova,943944,141287,297186,4150,4258,e,2,2010,Manual,95000000,15,MPV,152027476.6,High
toyota,kijang innova,929535,141265,292786,4276,4384,reborn v,2.4,2018,Auto,240000000,7,MPV,152027476.6,High
toyota,kijang innova,925614,141264,292581,4471,4579,reborn g,2,2018,Manual,140000000,7,MPV,152027476.6,High
toyota,kijang innova,936239,141267,292947,4678,4786,v-extra,2.5,2013,Auto,170000000,12,MPV,152027476.6,High
toyota,kijang innova,932827,141260,291688,5059,5481,g,2.5,2011,Manual,139500000,14,MPV,152027476.6,High
toyota,kijang innova,948351,141294,298442,4605,4713,v lux,2,2021,Manual,250000000,4,MPV,152027476.6,High
toyota,kijang innova,932382,141261,291972,5192,5300,g,2,2014,Manual,165000000,11,MPV,152027476.6,High
toyota,kijang innova,945854,141287,297090,5441,5549,g,2.5,2012,Auto,170000000,13,MPV,152027476.6,High
toyota,kijang innova,948489,141300,299640,5081,5189,g-n140,2,2004,Manual,78000000,21,MPV,152027476.6,High
toyota,kijang innova,929397,141255,290432,3618,3726,g lux,2,2014,Auto,150000000,11,MPV,152027476.6,High
toyota,kijang innova,941241,141291,298095,978,1004,g,2,2012,Auto,115000000,13,MPV,152027476.6,High
toyota,kijang innova,948030,141294,298389,4697,4805,g-n140,2,2015,Manual,220000000,10,MPV,152027476.6,High
toyota,kijang innova,938608,141274,294529,1735,1784,q-n140,2,2016,Auto,207000000,9,MPV,152027476.6,High
toyota,kijang innova,943944,141287,297186,3438,3536,g,2,2011,Manual,136000000,14,MPV,152027476.6,High
toyota,kijang innova,929535,141265,292780,2624,2697,reborn venturer diesel,2.4,2018,Auto,240000000,7,MPV,152027476.6,High
toyota,kijang innova,939594,141283,296630,5272,5380,g-n140,2,2020,Auto,280000000,5,MPV,152027476.6,High
toyota,kijang innova,938080,141275,294736,3590,3698,v-extra,2,2016,Auto,229500000,9,MPV,152027476.6,High
toyota,kijang innova,948224,141294,298490,4294,4402,g-n140,2,2016,Auto,129500000,9,MPV,152027476.6,High
toyota,kijang innova,822696,141265,292656,4279,4387,v lux,2,2013,Manual,130000000,12,MPV,152027476.6,High
toyota,kijang innova,927606,141250,291297,4471,4579,g,2,2012,Manual,95000000,13,MPV,152027476.6,High
toyota,kijang innova,931408,141281,295700,4279,4387,g-n140,2,2016,Auto,189000000,9,MPV,152027476.6,High
toyota,kijang innova,936192,141269,293389,4351,4459,e,2.5,2013,Auto,170000000,12,MPV,152027476.6,High
toyota,kijang innova,929535,141265,292784,4697,4805,reborn venturer diesel,2.4,2018,Auto,240000000,7,MPV,152027476.6,High
toyota,kijang innova,942091,141288,297362,4556,4664,v-extra,2.5,2012,Auto,158000000,13,MPV,152027476.6,High
toyota,kijang innova,928239,141253,289955,2560,2632,g-n140,2.5,2015,Auto,235000000,10,MPV,152027476.6,High
toyota,kijang innova,939594,141275,294561,4618,4726,g,2,2020,Auto,280000000,5,MPV,152027476.6,High
toyota,kijang innova,927376,141249,289081,5033,5141,v,2,2010,Auto,105000000,15,MPV,152027476.6,High
toyota,kijang innova,943515,141286,296571,4279,4387,g-n140,2,2015,Auto,129500000,10,MPV,152027476.6,High
toyota,kijang innova,926723,141249,289227,5003,5111,g,2,2012,Auto,130000000,13,MPV,152027476.6,High
toyota,kijang innova,944748,141285,296658,612,609,g,2,2011,Manual,95500000,14,MPV,152027476.6,High
toyota,kijang innova,949419,141301,299763,4330,4438,g,2.4,2018,Auto,270000000,7,MPV,152027476.6,High
toyota,kijang innova,943332,141286,296811,2855,2934,g-n140,2,2005,Manual,50000000,20,MPV,152027476.6,High
toyota,kijang innova,946131,141299,299471,1098,1145,reborn g,2,2017,Auto,25600000,8,MPV,152027476.6,High
toyota,kijang innova,944783,141288,297324,4461,4569,g-n140,2,2015,Manual,189000000,10,MPV,152027476.6,High
toyota,kijang innova,950201,141298,299149,5628,5736,g-n140,2,2016,Manual,208000000,9,MPV,152027476.6,High
toyota,kijang innova,929814,141258,291105,4385,4493,g,2.5,2010,Manual,139000000,15,MPV,152027476.6,High
toyota,kijang innova,745305,141260,291560,4229,4338,g,2,2004,Manual,77000000,21,MPV,152027476.6,High
toyota,kijang innova,944803,141285,296607,4312,4420,g,2,2014,Manual,139000000,11,MPV,152027476.6,High
toyota,kijang innova,939459,141276,294942,3470,3568,g,2,2005,Auto,115000000,20,MPV,152027476.6,High
toyota,kijang innova,934975,141275,294561,4310,4418,g,2.5,2008,Auto,129000000,17,MPV,152027476.6,High
toyota,kijang innova,946612,141290,297850,1175,1224,g,2,2007,Manual,85000000,18,MPV,152027476.6,High
toyota,kijang innova,935028,141277,294967,4471,4579,g,2,2008,Auto,66000000,17,MPV,152027476.6,High
toyota,kijang innova,942333,141281,295688,2855,2934,e,2,2013,Manual,140000000,12,MPV,152027476.6,High
toyota,kijang innova,942816,141281,295867,5156,5264,v,2,2008,Manual,50000000,17,MPV,152027476.6,High
toyota,kijang innova,945602,141291,298104,4618,4726,q-n140,2,2016,Auto,189000000,9,MPV,152027476.6,High
toyota,kijang innova,942368,141282,296053,5306,5414,v,2,2015,Auto,189000000,10,MPV,152027476.6,High
toyota,kijang innova,946039,141291,298084,3346,3440,g-n140,2,2015,Auto,175000000,10,MPV,152027476.6,High
toyota,kijang innova,934468,141265,292690,5239,5347,g,2.5,2008,Auto,129000000,17,MPV,152027476.6,High
toyota,kijang innova,930246,141262,292710,1221,1270,e,2,2014,Auto,162000000,11,MPV,152027476.6,High
toyota,kijang innova,944748,141285,296568,5081,5189,g,2.5,2011,Manual,95500000,14,MPV,152027476.6,High
toyota,kijang innova,936192,141269,293389,4637,4745,v-extra,2.5,2013,Auto,170000000,12,MPV,152027476.6,High
toyota,kijang innova,938690,141272,294104,4972,5080,v diesel,2.4,2020,Auto,385000000,5,MPV,152027476.6,High
toyota,kijang innova,935296,141273,294350,5281,5389,v lux,2,2011,Manual,90000000,14,MPV,152027476.6,High
toyota,kijang innova,945541,141289,297793,1865,1914,v-extra,2.5,2012,Auto,158000000,13,MPV,152027476.6,High
toyota,kijang innova,941248,141291,298095,851,869,g-n140,2,2015,Auto,165000000,10,MPV,152027476.6,High
toyota,kijang innova,947563,141294,298401,4277,4385,v,2.4,2018,Auto,310000000,7,MPV,152027476.6,High
toyota,kijang innova,943429,141299,299439,4919,5027,g-n140,2,2016,Manual,210000000,9,MPV,152027476.6,High
toyota,kijang innova,933719,141263,292347,1398,1447,v,2,2007,Manual,50000000,18,MPV,152027476.6,High
toyota,kijang innova,939901,141281,295713,4471,4579,v,2,2009,Manual,75000000,16,MPV,152027476.6,High
toyota,kijang innova,927121,141251,289634,4531,4639,g,2,2013,Auto,110000000,12,MPV,152027476.6,High
toyota,kijang innova,939411,141281,295601,4797,4905,g,2,2001,Manual,80000000,24,MPV,152027476.6,High
toyota,kijang innova,930582,141261,291872,1658,1707,reborn venturer diesel,2,2017,Manual,220000000,8,MPV,152027476.6,High
toyota,kijang innova,929535,141265,292784,4709,4817,g,2.4,2018,Auto,240000000,7,MPV,152027476.6,High
toyota,kijang innova,921411,141248,288862,3374,3468,g-n140,2,2016,Manual,183000000,9,MPV,152027476.6,High
toyota,kijang innova,944118,141285,296703,4471,4579,g,2,2013,Manual,99000000,12,MPV,152027476.6,High
toyota,kijang innova,942091,141288,297360,4795,4903,g,2.5,2012,Auto,158000000,13,MPV,152027476.6,High
toyota,kijang innova,822696,141265,292816,5125,5233,g lux,2,2013,Manual,130000000,12,MPV,152027476.6,High
toyota,kijang innova,876107,141276,294898,5281,5389,v lux,2,2011,Manual,98500000,14,MPV,152027476.6,High
toyota,kijang innova,944783,141288,297326,4620,4728,v,2.5,2015,Manual,189000000,10,MPV,152027476.6,High
toyota,kijang innova,937907,141273,294245,4312,4420,g,2,2012,Auto,120000000,13,MPV,152027476.6,High
toyota,kijang innova,931417,141273,294608,4471,4579,g,2,2014,Manual,27000000,11,MPV,152027476.6,High
toyota,kijang innova,928831,141257,290824,4766,4874,v diesel,2.4,2016,Auto,285000000,9,MPV,152027476.6,High
toyota,kijang innova,921217,141264,292609,3783,3891,reborn g,2,2018,Manual,189000000,7,MPV,152027476.6,High
